name,name_original,category,calories_per_100g,protein_g_per_100g,carbs_g_per_100g,fat_g_per_100g,fiber_g_per_100g,sugar_g_per_100g,saturated_fat_g_per_100g,sodium_mg_per_100g,source_name,source_id,license
"Snacks, Granola barras, Blando, Uncoated, Simple","Snacks, granola bars, soft, uncoated, plain",Snacks y aperitivos,443,7.4,67.3,17.2,4.6,,7.25,278.0,usda_sr_legacy_via_tempolife,11835,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Snacks, Granola barras, Blando, Uncoated, Pasa de uva","Snacks, granola bars, soft, uncoated, raisin",Snacks y aperitivos,448,7.6,66.4,17.8,4.2,,9.57,282.0,usda_sr_legacy_via_tempolife,11484,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Snacks, Granola barra, Con coco, Chocolate cubierto","Snacks, granola bar, with coconut, chocolate coated",Snacks y aperitivos,531,5.2,55.2,32.2,6.2,34.3,22.72,152.0,usda_sr_legacy_via_tempolife,13597,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Snacks, Granola bites, Mezclado sabores","Snacks, granola bites, mixed flavors",Snacks y aperitivos,451,7.2,66.3,17.5,5.7,30,9.89,167.2,usda_sr_legacy_via_tempolife,16655,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Snacks, Kellogg, Kellogg's bajo en grasa granola barra, Crocante almendra/ azúcar morena","Snacks, KELLOGG, KELLOGG'S Low Fat Granola Bar, Crunchy Almond/Brown Sugar",Snacks y aperitivos,390,8,78,7.4,6.2,,1.1,291.2,usda_sr_legacy_via_tempolife,13468,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Snacks, Kellogg, Kellogg's, Nutri-grano cereal barras, Fruta","Snacks, KELLOGG, KELLOGG'S, NUTRI-GRAIN Cereal Bars, fruit",Snacks y aperitivos,365,4.2,67.6,8.7,3,29,1.44,354.0,usda_sr_legacy_via_tempolife,12690,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Snacks, Kellogg, Kellogg's arroz krispies treats squares","Snacks, KELLOGG, KELLOGG'S RICE KRISPIES TREATS Squares",Snacks y aperitivos,417,3.4,80.5,9,0,19.4,1.4,351.2,usda_sr_legacy_via_tempolife,13467,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Snacks, Kraft, Cornnuts, Simple","Snacks, KRAFT, CORNNUTS, plain",Snacks y aperitivos,446,8.5,71.9,15.6,6.9,0.6,2.43,564.0,usda_sr_legacy_via_tempolife,11831,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Snacks, M&m mars, Combos snacks cheddar queso pretzel","Snacks, M&M MARS, COMBOS Snacks Cheddar Cheese Pretzel",Snacks y aperitivos,463,9.9,66.5,16.9,3.6,17.6,9.66,1117.2,usda_sr_legacy_via_tempolife,11845,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Snacks, M&m mars, Kudos grano entero barra, Con chispas de chocolate","Snacks, M&M MARS, KUDOS Whole Grain Bar, chocolate chip",Snacks y aperitivos,420,4.5,72.3,13,2.6,38.8,4.7,246.0,usda_sr_legacy_via_tempolife,13469,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Snacks, M&m mars, Kudos grano entero barra, M&m's leche chocolate","Snacks, M&M MARS, KUDOS Whole Grain Bar, M&M's milk chocolate",Snacks y aperitivos,415,3.8,73,12,2.4,37.8,6.8,341.2,usda_sr_legacy_via_tempolife,16648,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Snacks, M&m mars, Kudos grano entero barras, Mantequilla de maní","Snacks, M&M MARS, KUDOS Whole Grain Bars, peanut butter",Snacks y aperitivos,463,5.9,64.7,20.8,2.6,44.3,10.41,268.0,usda_sr_legacy_via_tempolife,16647,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Snacks, Nutri-grano fruta y nut barra","Snacks, NUTRI-GRAIN FRUIT AND NUT BAR",Snacks y aperitivos,403,9.4,66.7,10.9,7.5,32.5,1.93,195.2,usda_sr_legacy_via_tempolife,16659,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Snacks, Oriental mezcla, Arroz-a base de","Snacks, oriental mix, rice-based",Snacks y aperitivos,506,17.3,51.6,25.6,13.2,3,3.79,413.2,usda_sr_legacy_via_tempolife,11839,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Snacks, Arvejas, Asado, Wasabi-saborizado","Snacks, peas, roasted, wasabi-flavored",Snacks y aperitivos,432,14.1,62.2,14.1,3.8,14.1,5.29,300.0,usda_sr_legacy_via_tempolife,16665,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Snacks, Pita papas fritas, Salado","Snacks, pita chips, salted",Snacks y aperitivos,457,11.8,68.3,15.2,3.8,4.8,1.34,854.0,usda_sr_legacy_via_tempolife,16656,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Snacks, Plantain papas fritas, Salado","Snacks, plantain chips, salted",Snacks y aperitivos,531,2.3,63.8,29.6,3.5,0.9,8.34,202.0,usda_sr_legacy_via_tempolife,16651,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Snacks, Pochoclo, Air-popped","Snacks, popcorn, air-popped",Snacks y aperitivos,387,12.9,77.8,4.5,14.5,0.9,0.64,8.0,usda_sr_legacy_via_tempolife,11840,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Snacks, Pochoclo, Air-popped (sin sal)","Snacks, popcorn, air-popped (Unsalted)",Snacks y aperitivos,382,12,77.9,4.2,15.1,,0.57,4.0,usda_sr_legacy_via_tempolife,13973,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Snacks, Pochoclo, Tortas","Snacks, popcorn, cakes",Snacks y aperitivos,384,9.7,80.1,3.1,2.9,0.7,0.48,288.0,usda_sr_legacy_via_tempolife,11490,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Snacks, Pochoclo, Caramelo-cubierto, Sin maníes","Snacks, popcorn, caramel-coated, without peanuts",Snacks y aperitivos,431,3.8,79.1,12.8,5.2,53.2,3.61,206.0,usda_sr_legacy_via_tempolife,11492,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Snacks, Pochoclo, Caramelo-cubierto, Con maníes","Snacks, popcorn, caramel-coated, with peanuts",Snacks y aperitivos,400,6.4,80.7,7.8,3.8,45.4,1.04,177.2,usda_sr_legacy_via_tempolife,11491,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Snacks, Pochoclo, Queso-sabor","Snacks, popcorn, cheese-flavor",Snacks y aperitivos,526,9.3,51.6,33.2,9.9,0.8,6.41,889.2,usda_sr_legacy_via_tempolife,11841,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Snacks, Pochoclo, Casero-preparado, Aceite-popped, Sin sal","Snacks, popcorn, home-prepared, oil-popped, unsalted",Snacks y aperitivos,500,9,58.1,28.1,10,0.5,5.05,3.2,usda_sr_legacy_via_tempolife,13595,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Snacks, Pochoclo, Microondas, 94% sin grasa","Snacks, popcorn, microwave, 94% fat free",Snacks y aperitivos,402,10.7,76,6.1,13.6,0.7,1.18,571.2,usda_sr_legacy_via_tempolife,16646,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Snacks, Pochoclo, Microondas, Bajo en grasa","Snacks, popcorn, microwave, low fat",Snacks y aperitivos,424,12.6,72,9.5,14.2,0.9,1.42,629.2,usda_sr_legacy_via_tempolife,18200,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Snacks, Pochoclo, Microondas, Regular (manteca) sabor, Hecho con partially hidrogenado aceite","Snacks, popcorn, microwave, regular (butter) flavor, made with partially hydrogenated oil",Snacks y aperitivos,557,7.5,55.2,34,10,0.6,7.22,764.0,usda_sr_legacy_via_tempolife,18204,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Snacks, Pochoclo, Aceite-popped, Microondas, Regular sabor","Snacks, popcorn, oil-popped, microwave, regular flavor",Snacks y aperitivos,583,7.3,45.1,43.6,8.1,0.5,6.82,909.2,usda_sr_legacy_via_tempolife,11489,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Snacks, Pochoclo, Aceite-popped, White pochoclo, Sal añadido","Snacks, popcorn, oil-popped, white popcorn, salt added",Snacks y aperitivos,500,9,57.2,28.1,10,,4.89,884.0,usda_sr_legacy_via_tempolife,13974,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Snacks, Cerdo piels, Barbecue-sabor","Snacks, pork skins, barbecue-flavor",Snacks y aperitivos,538,57.9,1.6,31.8,0,,11.56,2667.2,usda_sr_legacy_via_tempolife,12679,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Snacks, Cerdo piels, Simple","Snacks, pork skins, plain",Snacks y aperitivos,544,61.3,0,31.3,0,0,11.37,1818.0,usda_sr_legacy_via_tempolife,11842,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Snacks, Papas fritas de paquete, Barbecue-sabor","Snacks, potato chips, barbecue-flavor",Snacks y aperitivos,487,6.5,55.9,31.1,3.8,5.5,4,545.2,usda_sr_legacy_via_tempolife,11843,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Snacks, Papas fritas de paquete, Queso-sabor","Snacks, potato chips, cheese-flavor",Snacks y aperitivos,496,8.5,57.7,27.2,5.2,,8.6,458.0,usda_sr_legacy_via_tempolife,13462,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Snacks, Papas fritas de paquete, Grasa-free, Hecho con olestra","Snacks, potato chips, fat-free, made with olestra",Snacks y aperitivos,274,7.7,65,0.7,6.8,0,0.24,554.0,usda_sr_legacy_via_tempolife,13464,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Snacks, Papas fritas de paquete, Sin grasa, Salado","Snacks, potato chips, fat free, salted",Snacks y aperitivos,379,9.6,83.8,0.6,7.5,3.7,0.15,643.2,usda_sr_legacy_via_tempolife,13466,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Snacks, Papas fritas de paquete, Ligeramente salado","Snacks, potato chips, lightly salted",Snacks y aperitivos,560,6.7,53.5,35.4,4.2,0.3,5.49,187.2,usda_sr_legacy_via_tempolife,18221,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Snacks, Papas fritas de paquete, Hecho de seco papas, Queso-sabor","Snacks, potato chips, made from dried potatoes, cheese-flavor",Snacks y aperitivos,551,7,50.6,37,3.4,,9.57,600.0,usda_sr_legacy_via_tempolife,13458,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Snacks, Papas fritas de paquete, Hecho de seco papas, Grasa-free, Hecho con olestra","Snacks, potato chips, made from dried potatoes, fat-free, made with olestra",Snacks y aperitivos,253,5.1,56,0.9,7.3,0.6,0.36,429.2,usda_sr_legacy_via_tempolife,12692,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Snacks, Papas fritas de paquete, Hecho de seco papas (preformed), Multigrain","Snacks, potato chips, made from dried potatoes (preformed), multigrain",Snacks y aperitivos,505,5.3,65.3,24.7,2.7,4.1,6.31,544.0,usda_sr_legacy_via_tempolife,18220,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Snacks, Papas fritas de paquete, Hecho de seco papas, Grasa reducida","Snacks, potato chips, made from dried potatoes, reduced fat",Snacks y aperitivos,502,4.6,64.8,26.1,3.2,0.6,6.76,450.0,usda_sr_legacy_via_tempolife,11493,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Snacks, Papas fritas de paquete, Hecho de seco papas, Sour-crema y cebolla-sabor","Snacks, potato chips, made from dried potatoes, sour-cream and onion-flavor",Snacks y aperitivos,547,6.6,51.3,37,1.2,,9.47,541.2,usda_sr_legacy_via_tempolife,11494,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Snacks, Papas fritas de paquete, Simple, Hecho con partially hidrogenado soja aceite, Salado","Snacks, potato chips, plain, made with partially hydrogenated soybean oil, salted",Snacks y aperitivos,536,7,52.9,34.6,4.8,,5.43,594.0,usda_sr_legacy_via_tempolife,13975,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Snacks, Papas fritas de paquete, Simple, Hecho con partially hidrogenado soja aceite, Sin sal","Snacks, potato chips, plain, made with partially hydrogenated soybean oil, unsalted",Snacks y aperitivos,536,7,52.9,34.6,4.8,,5.43,8.0,usda_sr_legacy_via_tempolife,14375,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Snacks, Papas fritas de paquete, Simple, Salado","Snacks, potato chips, plain, salted",Snacks y aperitivos,532,6.4,53.8,34,3.1,0.3,3.4,527.2,usda_sr_legacy_via_tempolife,13457,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Snacks, Papas fritas de paquete, Simple, Sin sal","Snacks, potato chips, plain, unsalted",Snacks y aperitivos,536,7,52.9,34.6,4.8,0.2,10.96,8.0,usda_sr_legacy_via_tempolife,14376,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Snacks, Papas fritas de paquete, Grasa reducida","Snacks, potato chips, reduced fat",Snacks y aperitivos,471,7.1,66.9,20.8,5.9,0.2,4.16,571.2,usda_sr_legacy_via_tempolife,13463,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Snacks, Papas fritas de paquete, Sour-crema-y-cebolla-sabor","Snacks, potato chips, sour-cream-and-onion-flavor",Snacks y aperitivos,531,8.1,51.5,33.9,5.2,,8.89,549.2,usda_sr_legacy_via_tempolife,11844,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Snacks, Papas fritas de paquete, White, Restructured, Horneado","Snacks, potato chips, white, restructured, baked",Snacks y aperitivos,469,5,71.4,18.2,4.8,5,2.63,536.0,usda_sr_legacy_via_tempolife,12830,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Snacks, Papa palitos","Snacks, potato sticks",Snacks y aperitivos,522,6.7,53.3,34.4,3.4,0.2,8.88,633.2,usda_sr_legacy_via_tempolife,12682,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Snacks, Pretzels, Gluten- free hecho con cornstarch y papa harina","Snacks, Pretzels, gluten- free made with cornstarch and potato flour",Snacks y aperitivos,389,3.5,78.6,6.7,3.3,4.2,3.31,1567.2,usda_sr_legacy_via_tempolife,18222,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Snacks, Pretzels, Duro, Confectioner's coating, Chocolate-sabor","Snacks, pretzels, hard, confectioner's coating, chocolate-flavor",Snacks y aperitivos,457,7.5,70.9,16.7,2.4,38.8,7.68,569.2,usda_sr_legacy_via_tempolife,11496,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Snacks, Pretzels, Duro, Simple, Hecho con enriquecido harina","Snacks, pretzels, hard, plain, made with enriched flour",Snacks y aperitivos,381,9.1,79.2,3.5,2.8,2.2,0.75,250.0,usda_sr_legacy_via_tempolife,13976,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Snacks, Pretzels, Duro, Simple, Hecho con unenriched harina","Snacks, pretzels, hard, plain, made with unenriched flour",Snacks y aperitivos,381,9.1,79.2,3.5,2.8,,0.75,289.2,usda_sr_legacy_via_tempolife,14378,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Snacks, Pretzels, Duro, Simple, Hecho con unenriched harina (2)","Snacks, pretzels, hard, plain, made with unenriched flour",Snacks y aperitivos,381,9.1,79.2,3.5,2.8,,0.75,1715.2,usda_sr_legacy_via_tempolife,14377,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Snacks, Pretzels, Duro, Simple, Salado","Snacks, pretzels, hard, plain, salted",Snacks y aperitivos,384,10,80.4,2.9,3.4,2.2,0.39,1240.0,usda_sr_legacy_via_tempolife,11495,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Snacks, Pretzels, Duro, Entero-trigo including both salado y sin sal","Snacks, pretzels, hard, whole-wheat including both salted and unsalted",Snacks y aperitivos,362,11.1,81.3,2.6,7.7,,0.56,203.2,usda_sr_legacy_via_tempolife,11846,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Snacks, Arroz tortas, Arroz integral, Buckwheat","Snacks, rice cakes, brown rice, buckwheat",Snacks y aperitivos,380,9,80.1,3.5,3.8,,0.64,116.0,usda_sr_legacy_via_tempolife,11848,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Snacks, Arroz tortas, Arroz integral, Buckwheat, Sin sal","Snacks, rice cakes, brown rice, buckwheat, unsalted",Snacks y aperitivos,380,9,80.1,3.5,0,,0.64,4.0,usda_sr_legacy_via_tempolife,13978,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Snacks, Arroz tortas, Arroz integral, Maíz","Snacks, rice cakes, brown rice, corn",Snacks y aperitivos,385,8.4,81.2,3.2,2.9,,0.63,167.2,usda_sr_legacy_via_tempolife,13459,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Snacks, Arroz tortas, Arroz integral, Multigrain","Snacks, rice cakes, brown rice, multigrain",Snacks y aperitivos,387,8.5,80.1,3.5,3,,0.56,252.0,usda_sr_legacy_via_tempolife,13460,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Snacks, Arroz tortas, Arroz integral, Multigrain, Sin sal","Snacks, rice cakes, brown rice, multigrain, unsalted",Snacks y aperitivos,387,8.5,80.1,3.5,0,,0.56,4.0,usda_sr_legacy_via_tempolife,13979,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Snacks, Arroz tortas, Arroz integral, Simple, Sin sal","Snacks, rice cakes, brown rice, plain, unsalted",Snacks y aperitivos,387,8.2,81.5,2.8,4.2,0.9,0.57,26.0,usda_sr_legacy_via_tempolife,13977,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Snacks, Arroz tortas, Arroz integral, Centeno","Snacks, rice cakes, brown rice, rye",Snacks y aperitivos,386,8.1,79.9,3.8,4,,0.58,110.0,usda_sr_legacy_via_tempolife,12683,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Snacks, Arroz tortas, Arroz integral, Sésamo semilla","Snacks, rice cakes, brown rice, sesame seed",Snacks y aperitivos,392,7.6,81.5,3.8,5.4,,0.54,227.2,usda_sr_legacy_via_tempolife,11497,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Snacks, Arroz tortas, Arroz integral, Sésamo semilla, Sin sal","Snacks, rice cakes, brown rice, sesame seed, unsalted",Snacks y aperitivos,392,7.6,81.5,3.8,0,,0.54,4.0,usda_sr_legacy_via_tempolife,14379,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Snacks, Arroz galleta salada arroz integral, Simple","Snacks, rice cracker brown rice, plain",Snacks y aperitivos,387,8.2,81.5,2.8,4.2,0.9,0.57,166.0,usda_sr_legacy_via_tempolife,11847,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Snacks, Sésamo palitos, Trigo-a base de, Salado","Snacks, sesame sticks, wheat-based, salted",Snacks y aperitivos,541,10.9,46.5,36.7,2.8,0.2,6.48,1488.0,usda_sr_legacy_via_tempolife,12684,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Snacks, Sésamo palitos, Trigo-a base de, Sin sal","Snacks, sesame sticks, wheat-based, unsalted",Snacks y aperitivos,541,10.9,46.5,36.7,0,,6.48,29.2,usda_sr_legacy_via_tempolife,14380,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Snacks, Camarón galleta salada","Snacks, shrimp cracker",Snacks y aperitivos,426,7.1,59.1,17.9,5.6,21.4,5.36,571.2,usda_sr_legacy_via_tempolife,16667,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Snacks, Soja papas fritas o crisps, Salado","Snacks, soy chips or crisps, salted",Snacks y aperitivos,385,26.5,53.2,7.4,3.5,1.8,1.1,842.0,usda_sr_legacy_via_tempolife,16649,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Snacks, Sunkist, Sunkist fruta rollo, Frutilla, Con vitaminas a","Snacks, SUNKIST, SUNKIST Fruit Roll, strawberry, with vitamins A",Snacks y aperitivos,342,0.6,82.7,1,7.7,,,111.2,usda_sr_legacy_via_tempolife,13415,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Snacks, Batata papas fritas, Sin sal","Snacks, sweet potato chips, unsalted",Snacks y aperitivos,532,2.9,56.8,32.4,8.8,8.8,2.94,35.2,usda_sr_legacy_via_tempolife,18202,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Snacks, Taro papas fritas","Snacks, taro chips",Snacks y aperitivos,498,2.3,68.1,24.9,7.2,3.8,6.43,342.0,usda_sr_legacy_via_tempolife,12693,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Snacks, Tortilla papas fritas, Light (horneado con less aceite)","Snacks, tortilla chips, light (baked with less oil)",Snacks y aperitivos,465,8.7,73.4,15.2,5.7,0.5,2.84,400.0,usda_sr_legacy_via_tempolife,11967,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Snacks, Tortilla papas fritas, Bajo en grasa, Hecho con olestra, Nacho queso","Snacks, tortilla chips, low fat, made with olestra, nacho cheese",Snacks y aperitivos,318,8.4,65.2,3.5,6.4,2.8,1.05,705.2,usda_sr_legacy_via_tempolife,12691,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Snacks, Tortilla papas fritas, Bajo en grasa, Sin sal","Snacks, tortilla chips, low fat, unsalted",Snacks y aperitivos,416,11,80.1,5.7,5.3,0.9,0.85,15.2,usda_sr_legacy_via_tempolife,13981,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Snacks, Tortilla papas fritas, Nacho queso","Snacks, tortilla chips, nacho cheese",Snacks y aperitivos,519,7.4,60.8,27.4,5.1,2.6,3.88,691.2,usda_sr_legacy_via_tempolife,11499,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Snacks, Tortilla papas fritas, Nacho-sabor, Hecho con enriquecido masa harina","Snacks, tortilla chips, nacho-flavor, made with enriched masa flour",Snacks y aperitivos,511,7.8,62.3,25.6,5.3,,4.9,708.0,usda_sr_legacy_via_tempolife,13983,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Snacks, Tortilla papas fritas, Nacho-sabor, Grasa reducida","Snacks, tortilla chips, nacho-flavor, reduced fat",Snacks y aperitivos,445,8.7,71.6,15.2,4.8,,2.91,1003.2,usda_sr_legacy_via_tempolife,12686,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Snacks, Tortilla papas fritas, Simple, White maíz, Salado","Snacks, tortilla chips, plain, white corn, salted",Snacks y aperitivos,472,7.1,67.8,20.7,5.4,0.8,2.81,328.0,usda_sr_legacy_via_tempolife,11498,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Snacks, Tortilla papas fritas, Ranch-sabor","Snacks, tortilla chips, ranch-flavor",Snacks y aperitivos,501,7.2,62.7,24.6,4,3,3.54,519.2,usda_sr_legacy_via_tempolife,11500,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Snacks, Tortilla papas fritas, Taco-sabor","Snacks, tortilla chips, taco-flavor",Snacks y aperitivos,480,7.9,63.1,24.2,5.3,,4.64,787.2,usda_sr_legacy_via_tempolife,11851,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Snacks, Tortilla papas fritas, Sin sal, White maíz","Snacks, tortilla chips, unsalted, white corn",Snacks y aperitivos,503,7.8,65.3,23.4,5.3,1,2.46,15.2,usda_sr_legacy_via_tempolife,11950,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Snacks, Trail mezcla","Snacks, trail mix",Snacks y aperitivos,462,13.8,44.9,29.4,0,,5.55,229.2,usda_sr_legacy_via_tempolife,11501,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Snacks, Trail mezcla, Tropical","Snacks, trail mix, tropical",Snacks y aperitivos,442,6.3,65.6,17.1,0,,8.48,95.2,usda_sr_legacy_via_tempolife,11849,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Snacks, Trail mezcla, Sin sal","Snacks, trail mix, unsalted",Snacks y aperitivos,462,13.8,44.9,29.4,0,,5.55,10.0,usda_sr_legacy_via_tempolife,14381,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Snacks, Trail mezcla, Con con chispas de chocolate s, Salado nuts y semillas","Snacks, trail mix, with chocolate chips, salted nuts and seeds",Snacks y aperitivos,484,14.2,44.9,31.9,5,23.9,6.09,121.2,usda_sr_legacy_via_tempolife,11850,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Snacks, Trail mezcla, Con con chispas de chocolate s, Sin sal nuts y semillas","Snacks, trail mix, with chocolate chips, unsalted nuts and seeds",Snacks y aperitivos,484,14.2,44.9,31.9,0,,6.1,27.2,usda_sr_legacy_via_tempolife,14382,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Snacks, Verdura papas fritas, Hain celestial group, Terra papas fritas","Snacks, vegetable chips, HAIN CELESTIAL GROUP, TERRA CHIPS",Snacks y aperitivos,517,4.1,58,29.8,10.9,9.8,1.89,246.0,usda_sr_legacy_via_tempolife,18208,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Snacks, Verdura papas fritas, Hecho de garden verduras","Snacks, vegetable chips, made from garden vegetables",Snacks y aperitivos,473,5.3,60.4,23.3,4.7,4,1.76,412.0,usda_sr_legacy_via_tempolife,18212,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
"Snacks, Yucca (cassava) papas fritas, Salado","Snacks, yucca (cassava) chips, salted",Snacks y aperitivos,515,1.3,69.2,25.9,3.7,3.4,8.69,296.0,usda_sr_legacy_via_tempolife,16660,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
Batata papas fritas,Sweet potato chips,Snacks y aperitivos,476,5,60,24,5,0,,,tempolife_curated,1014,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
Tortilla papas fritas,Tortilla chips,Snacks y aperitivos,489,7,65,23,4.5,0,,,tempolife_curated,1006,CC-BY-4.0 (TempoLife tempolife.app); datos USDA subyacentes son dominio público
